vector,mnb,sgd,bnb
27.556915521621704,0.22683429718017578,0.3291659355163574,0.24054789543151855
10.838743686676025,0.15567493438720703,0.13927483558654785,0.21884369850158691
10.926998138427734,0.15788912773132324,0.20680785179138184,0.22421693801879883
8.447412967681885,0.15660524368286133,0.3779785633087158,0.23372769355773926
11.556020259857178,0.17528128623962402,0.21645450592041016,0.2747983932495117
8.42858600616455,0.23111414909362793,0.28850317001342773,0.23386001586914062
8.666961669921875,0.16989922523498535,0.11599063873291016,0.25263261795043945
9.005827188491821,0.17406129837036133,0.24426698684692383,0.18957233428955078
8.427597761154175,0.1666715145111084,0.2136859893798828,0.27137207984924316
8.585527181625366,0.21596598625183105,0.20934271812438965,0.23521637916564941
7.863937854766846,0.15445160865783691,0.1521453857421875,0.24855613708496094
8.711529016494751,0.170515775680542,0.2395954132080078,0.3196756839752197
7.735843181610107,0.13669681549072266,0.23066473007202148,0.26901984214782715
8.349093914031982,0.15699505805969238,0.2152695655822754,0.230987548828125
8.678718328475952,0.17585206031799316,0.20646905899047852,0.20174479484558105
7.755763530731201,0.14596343040466309,0.1273515224456787,0.20811128616333008
8.717702150344849,0.2479093074798584,0.16136789321899414,0.3212616443634033
10.587027788162231,0.48226141929626465,0.332841157913208,0.24486064910888672
8.095671892166138,0.15254688262939453,0.20261406898498535,0.1912999153137207
7.914351463317871,0.15514135360717773,0.23155832290649414,0.2103874683380127
8.279968023300171,0.19547748565673828,0.15127849578857422,0.30971431732177734
7.66667103767395,0.15328001976013184,0.2229290008544922,0.16887116432189941
7.075839281082153,0.14796209335327148,0.1715397834777832,0.23938679695129395
7.050907850265503,0.1599881649017334,0.20281744003295898,0.20515179634094238
7.999757766723633,0.24101471900939941,0.18530559539794922,0.30441904067993164
8.451770544052124,0.16875529289245605,0.20496797561645508,0.24278879165649414
7.5096704959869385,0.15277481079101562,0.20752692222595215,0.2166585922241211
7.884022951126099,0.15437912940979004,0.25743722915649414,0.3250751495361328
7.669713735580444,0.15831732749938965,0.17952203750610352,0.23415875434875488
7.690884590148926,0.19949555397033691,0.2326793670654297,0.19817328453063965
7.811299800872803,0.16494417190551758,0.20852398872375488,0.3312544822692871
7.982929944992065,0.20349860191345215,0.19333529472351074,0.2930891513824463
7.07698917388916,0.14639043807983398,0.19760918617248535,0.22599554061889648
7.464240312576294,0.1513051986694336,0.17962360382080078,0.18300318717956543
7.916902542114258,0.1616976261138916,0.2470717430114746,0.2673015594482422
7.576766490936279,0.22219419479370117,0.2372443675994873,0.28049445152282715
8.542701959609985,0.17912626266479492,0.12890410423278809,0.22185349464416504
9.433197975158691,0.17945361137390137,0.13789772987365723,0.2369670867919922